,l_mean,l_std,l_entropy,l_ggd1,l_ggd2,l_aggd1,l_aggd2,l_aggd3,l_aggd4,l_gamma1,l_gamma2,a_mean,a_std,a_entropy,a_ggd1,a_ggd2,a_aggd1,a_aggd2,a_aggd3,a_aggd4,a_gamma1,a_gamma2,b_mean,b_std,b_entropy,b_ggd1,b_ggd2,b_aggd1,b_aggd2,b_aggd3,b_aggd4,b_gamma1,b_gamma2,curvature_mean,curvature_std,curvature_entropy,curvature_ggd1,curvature_ggd2,curvature_aggd1,curvature_aggd2,curvature_aggd3,curvature_aggd4,curvature_gamma1,curvature_gamma2,anisotropy_mean,anisotropy_std,anisotropy_entropy,anisotropy_ggd1,anisotropy_ggd2,anisotropy_aggd1,anisotropy_aggd2,anisotropy_aggd3,anisotropy_aggd4,anisotropy_gamma1,anisotropy_gamma2,linearity_mean,linearity_std,linearity_entropy,linearity_ggd1,linearity_ggd2,linearity_aggd1,linearity_aggd2,linearity_aggd3,linearity_aggd4
both_bin_new_medium_old_input_post,37.340576132922365,30.055834095237,7.035950370954342,-2.7390817606916484,11.99482474343601,6.437704086190138,-4.0098686138963675,13.362662249391807,6.478986678451155,0.06942090034431972,0.046830711090616546,6.827652760899469,3.094000000000003,0.08373672736186008,2.293000000000002,0.38967489017686874,0.7722229247726724,1.2536644175408822,2.1979884750178815,0.0315838327331334,0.88367769699088,0.09279133188446403,6.488177585574224,10.000000000000007,0.8885349703856973,1.6730000000000012,-0.5263266143350311,1.3624819557742653,0.6877355977868316,90.7150622437167,0.009741245556518228,0.526391527808555,0.194710060636465,7.086709656355501,10.000000000000007,0.5612403748661169,3.054000000000003,-0.1319101449787777,1.0817072221999844,0.922456732691717,7.310505852967745,0.07200480218408731,0.35728616918232486,0.1860881467947809,7.020059711935869,10.000000000000007,0.40283212346542296,2.9290000000000025,0.1712265411020685,0.898049994196516,1.1053583278791468,3.6872401085555353,0.09689799380119311,0.11632230300912008,0.09279133188446403,6.488177585574224,1.7000000000000013,0.14879179956083674,1.6730000000000012,0.5263266143350307,0.6877355977868319,1.3624819557742651,1.5718735234981256,0.0740023298759118
exposure_truck_old_input_post,38.741800949484784,24.83459600065603,7.4393602827355645,-2.7461001442963004,9.641552157222627,6.266054580115171,-6.312440826854262,17.60371702390141,6.774774734750725,0.08206406482262261,0.05614983296277608,7.159193608603722,2.8970000000000025,0.09943472346556166,3.432000000000003,0.2649875204387657,0.8462842512525546,1.163899431040363,2.1360727202133005,0.03841819805386963,0.8585980922386297,0.11507354531413158,6.787578301474529,10.000000000000007,0.8662750104846968,2.2620000000000022,-0.43479575370300433,1.2835172604956095,0.7456194393337267,55.67186529831244,0.01542247754117655,0.5367843096286177,0.1980181041373405,7.358978141349848,10.000000000000007,0.5721432860049533,2.7970000000000024,-0.09414012287945114,1.05809156210389,0.9437317566615137,7.348467040778201,0.07304711399668636,0.321813782610012,0.18129165119764235,7.2480871967239295,10.000000000000007,0.3693646567758899,2.7850000000000024,0.22507438314220338,0.8672882415483407,1.1407928706441435,3.1510884404747106,0.1021278166859483,0.14140190776137038,0.11507354531413158,6.787578301474529,1.6080000000000012,0.18230800671666175,2.2620000000000022,0.4347957537030034,0.7456194393337273,1.283517260495609,1.509963579396633,0.09364590622634304
exposure_pingpong_old_input_post,43.197737200556865,20.968805474632493,6.592896593557214,8.566430254916886,12.667500863738596,6.413391707306682,-39.45160872109661,22.601284556639854,6.5842133398060385,0.06846627875872867,0.05428632332500305,6.411198983361765,1.7310000000000014,0.08736489352007669,3.359000000000003,0.4136157807453559,0.7639794685203749,1.2603578020659907,1.5917290333656717,0.04301377767418014,0.884510722731167,0.10835139969520638,6.159158724246856,10.000000000000007,0.8911179668106929,2.0370000000000017,-0.5600480862767292,1.375240528177941,0.6747697912357576,66.68585140066672,0.013263843891214436,0.5538486849486185,0.20225297052064767,6.563169314956446,10.000000000000007,0.5895987682646372,2.8240000000000025,-0.11293661268972006,1.0692750075581459,0.9321794218561947,7.503933694802049,0.07380777968924056,0.3306620377825486,0.19124684692826074,6.548684384024973,10.000000000000007,0.38195258027258383,2.9470000000000027,0.2584892648208985,0.8504474167971375,1.1632725580239462,2.9914149259241887,0.11053700204440599,0.11548927726883285,0.1083513996952064,6.159158724246856,1.143000000000001,0.15833440974876184,2.0370000000000017,0.5600480862767303,0.6747697912357565,1.3752405281779412,1.1368700439128898,0.10158529366412083
truck_input_post,48.04584048961475,27.893290946527596,7.440696219057882,-2.96161487811576,8.28796771198641,5.893689657263087,-3.2603143406945874,13.896014180401188,6.519245647492235,0.09814888478216865,0.05906621134937005,7.249199651572558,7.4130000000000065,0.11455124589425347,3.265000000000003,0.1636853483055855,0.9032052618846055,1.0999769854912333,2.761192040608739,0.03554583793473869,0.8250625122139712,0.12689516653838964,6.904337889332225,10.000000000000007,0.834763667258783,2.3790000000000022,-0.35122403096971383,1.2249848515739803,0.7925486223295869,42.27539303219356,0.019516377094014704,0.5057145925395605,0.19370092917828238,7.352779734372347,10.000000000000007,0.5415412675752901,2.8350000000000026,-0.05937097723610173,1.036402289980094,0.9643515267982147,6.816346628616794,0.07419144302557021,0.3193479196744105,0.17573994017528263,7.2343347627761,10.000000000000007,0.36450970974388097,2.7000000000000024,0.21690811036756266,0.8714195010086784,1.1356280050869074,3.3021084964633274,0.09671030495104663,0.17493748778602894,0.12689516653838964,6.904337889332225,2.295000000000002,0.2161142192161126,2.3790000000000022,0.3512240309697123,0.7925486223295879,1.2249848515739794,1.9005518188919408,0.09204562908893534
pingpong_old_input,29.45152231426061,17.31786545969456,6.35801064142529,0.39502729433567746,4.837775438677036,6.045678045398509,-18.98982199277328,14.18839389747728,6.258616097936972,0.04420740529894829,0.04481811076402664,5.87474805300558,0.9740000000000006,0.06293535232543945,2.5360000000000023,0.5081421341067461,0.7077480554580688,1.3298665285110474,0.9739508487831614,0.045389768811111376,0.9289559721946716,0.081563301384449,5.641083019068178,10.000000000000007,0.9325260519981384,1.6640000000000013,-0.6518099830885383,1.461940884590149,0.625690221786499,129.85381640639753,0.00715385972460799,0.5751626491546631,0.20756182074546814,6.1755473625214625,10.000000000000007,0.611431896686554,3.7230000000000034,-0.1594229417469805,1.0979479551315308,0.9076998233795166,7.686708868481219,0.07482560740712767,0.35379332304000854,0.20383141934871674,6.129706645325744,10.000000000000007,0.4082566797733307,3.479000000000003,0.27719954766968175,0.8429369926452637,1.1749345064163208,3.015858785475757,0.11731096818434873,0.07104402780532837,0.081563301384449,5.641083019068178,0.7740000000000005,0.10813359171152115,1.6640000000000013,0.6518099830885383,0.625690221786499,1.461940884590149,0.7594856807590986,0.09354228526608248
bin_new_medium_input,29.619952325592994,18.54375607252009,6.964542082929186,-2.20999653964519,3.9233926276245144,6.439419038803885,-7.255121649634312,7.985468493533675,6.6605585734385215,0.07453586161136627,0.05407728999853134,6.922690814501702,2.2940000000000023,0.09208371490240097,2.9150000000000027,0.3510324314119315,0.7961100935935974,1.2212578058242798,1.9001176002793727,0.039226973160674576,0.8734899759292603,0.11057113856077194,6.646208495998163,10.000000000000007,0.8804592490196228,1.8850000000000013,-0.5230299907658048,1.3526817560195923,0.69256991147995,62.418311815421475,0.013994130486903181,0.5513903498649597,0.20110607147216797,7.1141581953421245,10.000000000000007,0.5869135856628418,3.0770000000000026,-0.15770665468076925,1.0982698202133179,0.9079707860946655,7.518785531851847,0.07333502749272783,0.3220996558666229,0.18387749791145325,7.05223365368066,10.000000000000007,0.37088125944137573,2.9690000000000025,0.24414640213228891,0.8571882247924805,1.1525028944015503,3.0690440290129573,0.10495113886078578,0.12650999426841736,0.11057113856077194,6.646208495998163,1.342000000000001,0.16801342368125916,1.8850000000000013,0.523030463034513,0.6925696730613708,1.352682113647461,1.3093201469399816,0.09662266426335288
drjohnson_input,27.817241499455605,19.418548442335936,7.185768144157331,5.247640198782663,6.724369784321686,6.353561480168106,10.088603400735801,10.013581343612746,6.6262615587804286,0.05480949953198433,0.05280894786119461,6.8543102073806494,1.0790000000000008,0.07611076533794403,3.023000000000003,0.5423007170488835,0.7014928460121155,1.3566416501998901,1.0772073978211125,0.0508811006472274,0.9071090817451477,0.10270092636346817,6.349422409265614,10.000000000000007,0.9129043221473694,1.7800000000000014,-0.6589927798835699,1.4634777307510376,0.625724196434021,78.01409198589772,0.011627502306289006,0.5231075882911682,0.1977117657661438,7.3707769656794335,10.000000000000007,0.5592238306999207,2.8620000000000028,-0.07125362168881293,1.0437711477279663,0.957359790802002,7.000350339795261,0.07472591819040769,0.3840014934539795,0.19841259717941284,7.359496450819256,10.000000000000007,0.43223193287849426,3.0290000000000026,0.13997715743061093,0.9169690012931824,1.0860515832901,3.745675371789048,0.1025186233003347,0.0928908959031105,0.10270093381404877,6.349422886664437,0.8270000000000006,0.13847792148590088,1.7800000000000014,0.6589931080865588,0.6257238984107971,1.4634778499603271,0.8180884557937738,0.1135462670249954
edge_bin_new_medium_old_input,22.12421883139807,19.930342707541225,6.828363033752374,-1.9164996748416638,5.685263028578076,6.352577751826505,-4.026697507936888,7.882101579049685,6.548569801153306,0.06309052556753159,0.04638826847076416,6.765015328466774,2.189000000000002,0.07830598950386047,2.305000000000002,0.44294690318484026,0.7444005012512207,1.291385531425476,1.8501393047486658,0.034100416271109824,0.8949711918830872,0.09071886539459229,6.419660100692067,10.000000000000007,0.8995563387870789,1.6020000000000012,-0.5763937709971463,1.4032713174819946,0.6597060561180115,97.34537385704698,0.009193771545098683,0.5286800265312195,0.1927950382232666,7.080134197989089,10.000000000000007,0.5627296566963196,2.8840000000000026,-0.08419266593718058,1.0510822534561157,0.9490357637405396,7.521190229005015,0.07029207353367162,0.3662911355495453,0.1872033178806305,7.067855261727332,10.000000000000007,0.41134756803512573,2.9940000000000024,0.15826752290387977,0.9061233401298523,1.0974502563476562,3.829290118557992,0.09565510708629249,0.10502878576517105,0.09071887284517288,6.419660100692067,1.381000000000001,0.13877755403518677,1.6020000000000012,0.5763940944256795,0.6597057580947876,1.4032714366912842,1.3406451188246962,0.07834197043548946
edge_images_dark_old_input_post,17.792179256465715,18.257086715506887,5.248718389824712,0.928749393483564,3.9212182392017074,5.21132952825537,-8.404544697937935,9.549699947374164,5.2170820141564525,0.04083170463886958,0.044154601931370205,4.906822577618435,0.8640000000000005,0.06008239355399809,1.9000000000000015,0.6061907706070798,0.6465089872790181,1.4108409146281304,0.8582165846836172,0.04757738939981246,0.9341292746602429,0.0810546680915973,4.820521636719757,10.000000000000007,0.9376267366141945,1.356000000000001,-0.6708254936527834,1.4779735802165856,0.5887706807290597,133.29434652089157,0.007008018712285254,0.5889774820717412,0.20566457486966738,5.010827501136083,10.000000000000007,0.6237317754879343,4.114000000000003,-0.30711027920553163,1.1928653645888219,0.8281114994400914,8.230613834373742,0.07155936287667612,0.34515179258850176,0.19604355666847254,5.0529598336464305,10.000000000000007,0.39676891895934746,4.813000000000004,0.40246414360061206,0.7842571875899337,1.259292416151011,3.1107774971718753,0.11095354550503604,0.06587072533975707,0.08105466809159731,4.820521636719757,0.6910000000000005,0.10433287062713337,1.356000000000001,0.6708254936527841,0.588770680729059,1.4779735802165859,0.6628002385229077,0.09938247078268131
both_images_dark_input_post,29.711966090057008,23.06022490772872,6.447298029163136,6.496127888703496,9.004931757809098,6.179106119900391,-14.360191115473356,14.195649965072088,6.172410585279182,0.07671292846699103,0.05595799838365495,6.331666331014947,2.2540000000000022,0.09493852928564016,3.746000000000003,0.30504986001178835,0.8246541571015814,1.1885730893934638,1.881082200115086,0.04078127391896945,0.8679020077335651,0.1124318334278012,6.15898727993777,10.000000000000007,0.8751475992385571,2.1420000000000017,-0.4466388649837905,1.2908684507287973,0.7352632682638484,59.642768350608456,0.014551672092610216,0.5238638048924675,0.18700882283563477,6.392005118255668,10.000000000000007,0.5562138014243698,2.2780000000000022,-0.09083110399397436,1.05615723386768,0.9438646810488774,7.854301813699913,0.06669769220972831,0.34403820284109765,0.1805496517820023,6.4123273600959925,10.000000000000007,0.3884981686785542,2.5110000000000023,0.2418641905125608,0.8568893757939267,1.1532540475056068,3.634251874814853,0.09466548128523004,0.13209799226643487,0.1124318334278012,6.15898727993777,1.433000000000001,0.17343386343468217,2.1420000000000017,0.4466388649837912,0.7352632682638479,1.2908684507287977,1.3816843580391525,0.09560649036651513
edge_images_dark_input_post,17.751525373587416,16.05007471686298,5.9680963949347525,1.7050344947007214,5.6224375574399135,5.4702460224820975,-8.729764142760748,10.99273580875322,5.696895518371958,0.05999876382440933,0.05557348691192387,5.693387391883852,1.1760000000000008,0.08175257356062138,5.172000000000005,0.4785826543965002,0.7417823165792824,1.3052984317070806,1.167406519385942,0.05139491927453754,0.9002551958118681,0.105520196345932,5.577986836269856,10.000000000000007,0.9064086789835556,2.426000000000002,-0.5913784979485383,1.3972294405376957,0.6704002702367783,72.90090088424002,0.01234902703385506,0.5884025175037925,0.21043212693319485,5.811631144630246,10.000000000000007,0.6248445047834689,3.204000000000003,-0.16917630228101566,1.1027890541640306,0.8991795727649344,7.8306490088085585,0.07514096428557951,0.3118526783080757,0.19774753106721926,5.847699676109529,4.446000000000004,0.36918240257380536,2.7420000000000027,0.36353988527234893,0.7895562284073783,1.231842829174422,2.490861729873257,0.12519871118014397,0.09974480418813184,0.10552019634593203,5.577986836269856,0.8980000000000006,0.14514234982587956,2.426000000000002,0.5913784979485393,0.6704002702367774,1.3972294405376962,0.8949158216325372,0.11145719158945455
edge_playroom_old_input_post,46.21823817329742,26.066385179312253,7.484392460273362,16.847035204096816,16.10081592624548,6.648686900770006,34.76651864041111,23.63790555589077,7.020730991271925,0.05500208347444103,0.04906293327135298,6.822242372491184,1.278000000000001,0.07370453264874638,2.7870000000000026,0.49254295555176125,0.7225539624408556,1.321047273599391,1.2567790317185028,0.04376432299258838,0.9092370719826334,0.09400661764838536,6.329735293558603,10.000000000000007,0.9140837714866742,1.6790000000000014,-0.6138443388303956,1.4276087455308277,0.6410603735572975,93.55027716839191,0.009719234399979305,0.5561327505904595,0.19808765371718087,7.3452168981287835,10.000000000000007,0.5903572329224873,2.9630000000000027,-0.12873181650937143,1.0794446379495064,0.9237113617627162,7.882242466131191,0.07055514379062533,0.35310432139217385,0.19197935144122708,7.295991026992475,10.000000000000007,0.40191800511677245,2.9450000000000025,0.2028523311448167,0.8808870068555403,1.1263916653496,3.3830209567421567,0.10437544606055668,0.09076292801736673,0.09400661764838535,6.329735293558603,0.9330000000000007,0.13067133323738517,1.6790000000000014,0.6138443388303945,0.6410603735572985,1.4276087455308273,0.9321972226572501,0.09736451237072438
truck_old_input_post,50.25318879535286,26.513023649195574,7.530117977070048,-2.834353598133503,8.51469219915333,5.992067544680221,-4.401385507674259,14.035062997446303,6.649826602511769,0.07790280366005442,0.05699043451097704,7.154669290984984,2.227000000000002,0.096523094524298,3.6520000000000032,0.29261898635538147,0.8314217841039832,1.1809675542925397,1.8685673111431642,0.041691194743417904,0.8658361925605427,0.11568859544191083,6.7526346609512204,10.000000000000007,0.8735307452613611,2.322000000000002,-0.45679700865134387,1.2981767097500276,0.7344826529151794,56.01403805900312,0.015457485704717498,0.5390884034401974,0.1986249818861,7.3573068281843845,10.000000000000007,0.5745150990168763,2.9290000000000025,-0.09764128038088288,1.060253758340285,0.942036973698626,7.366458485069497,0.07318148938636303,0.3267477891203453,0.18314688460147655,7.245094021201767,10.000000000000007,0.3745749543453156,2.746000000000002,0.22408372346380256,0.8679621507242007,1.1405544110501586,3.1829715136994943,0.10265495236574514,0.13416380743945736,0.11568859544191083,6.7526346609512204,1.386000000000001,0.1771541074764664,2.322000000000002,0.45679700865134354,0.7344826529151797,1.2981767097500274,1.344919096152082,0.09975604318751248
pingpong_input_post,36.50031344113343,20.089248741024452,7.0417225927070035,0.8888968032697775,7.260479967053854,6.4622682975783174,-26.42765180548154,15.155878581694237,6.968771735636117,0.08615770737695838,0.0577715150166399,7.037011132079005,3.1860000000000026,0.10373135137454016,3.347000000000003,0.21875447342172932,0.8720939155176713,1.1346753782876267,2.2244697382649985,0.03873179567017087,0.849931787076016,0.11941896090429502,6.741116426838463,10.000000000000007,0.8582789593876676,2.359000000000002,-0.401224991075681,1.2600677763106898,0.765683745101513,50.66258150497091,0.01677632212627425,0.5276977350612679,0.1978085384385415,7.178663698854851,10.000000000000007,0.5635487506283642,2.8500000000000023,-0.09221377500622174,1.0568512988702314,0.9449867611662791,7.117805880169581,0.07413769691745169,0.32223405201474803,0.1809698969955478,7.1026908903560555,10.000000000000007,0.3695672202271827,2.7180000000000026,0.23303620878146772,0.8628854073582677,1.1465921176903493,3.1709977507500273,0.1016191361026765,0.15006821292398398,0.11941896090429503,6.741116426838463,1.7120000000000013,0.19177903424395842,2.359000000000002,0.4012249910756808,0.7656837451015128,1.2600677763106893,1.5794162177294782,0.09501498796797056
edge_pingpong_input,30.324387375382248,20.594471741606995,7.17095998257389,1.574639234306862,8.479802024685492,6.3560074096291785,-21.48626380697081,15.653093214752163,6.809062656170911,0.0964282751083374,0.055599458515644073,7.190184433497717,10.000000000000007,0.11130847781896591,3.0580000000000025,0.21956704704679045,0.8710526823997498,1.1361051797866821,3.008061189206174,0.032056621777236075,0.8298446536064148,0.11966722458600998,6.86697963636591,10.000000000000007,0.8384281992912292,2.159000000000002,-0.3991707487617045,1.2604272365570068,0.7642794251441956,48.09081819502262,0.017255782378466086,0.5056344270706177,0.1903572678565979,7.291193565993614,10.000000000000007,0.5402781367301941,2.9050000000000025,-0.0951924686882002,1.058861255645752,0.9435421824455261,7.055914851271382,0.07166107509984584,0.3242102563381195,0.17446833848953247,7.211196251372985,10.000000000000007,0.368171364068985,2.8000000000000025,0.21561754359643778,0.8730100989341736,1.1349176168441772,3.4533390363349667,0.09388311895450566,0.17015531659126282,0.11966722458600998,6.866993739747327,2.5800000000000023,0.20802031457424164,2.159000000000002,0.3991711323962608,0.7642791867256165,1.260427474975586,2.021899714964789,0.08415616412952655
both_playroom_input,42.58015513921149,23.009197605307342,7.347053906580977,10.580069972505651,13.726092370968306,6.286503148618377,28.20458555721558,20.78320166486904,6.823871070035905,0.08461791276931763,0.05746854841709137,7.183421524410125,2.9960000000000027,0.10228784382343292,3.6060000000000034,0.25518225557068874,0.8519855737686157,1.1570156812667847,2.16803919503333,0.03902969543795386,0.8518915772438049,0.11880414187908173,6.764375596238079,10.000000000000007,0.8601357936859131,2.3260000000000023,-0.42523426227584965,1.275993824005127,0.7513340711593628,51.417216249687044,0.016568217560693415,0.5059367418289185,0.19151942431926727,7.337561316687477,10.000000000000007,0.5409727096557617,2.8820000000000023,-0.0779732814432213,1.0479328632354736,0.9534199237823486,6.978623133385554,0.07249807282147719,0.3459548056125641,0.18553107976913452,7.294392960878618,10.000000000000007,0.39256373047828674,2.8650000000000024,0.19403085557539057,0.8853368163108826,1.1206258535385132,3.477029472722748,0.09949722693318235,0.14810840785503387,0.11880414187908173,6.764379382240662,1.6730000000000012,0.18986950814723969,2.3260000000000023,0.4252344555129867,0.7513339519500732,1.2759939432144165,1.5541727328235453,0.09529725688302917
exposure_bin_new_dark_input,32.956518802593536,19.740288423507383,6.844086941919832,2.9867378126701145,6.762737781358131,6.4216303697618855,-14.725677995676596,10.608497893192794,6.571468978866539,0.07441095262765884,0.053158313035964966,6.802843539054699,2.429000000000002,0.09144322574138641,2.9050000000000025,0.36671782257952934,0.7890892028808594,1.2333424091339111,1.9600840482185191,0.03796314252197706,0.8730223178863525,0.10709954798221588,6.539381759264642,10.000000000000007,0.8795649409294128,1.9580000000000015,-0.5198190915738935,1.3515392541885376,0.6984481811523438,66.46895003534519,0.013134287826163233,0.5270041823387146,0.1919766217470169,6.917585706189302,10.000000000000007,0.5608710050582886,2.6970000000000023,-0.10537435601077966,1.0657974481582642,0.9374333024024963,7.538324515122952,0.06990998596779034,0.34601810574531555,0.18354909121990204,6.88772718895973,10.000000000000007,0.39167293906211853,2.8830000000000027,0.19143561537111706,0.8871870040893555,1.1192240715026855,3.5549747676606245,0.09733348732781938,0.12697768211364746,0.10709955543279648,6.539381759264642,1.465000000000001,0.16610194742679596,1.9580000000000015,0.5198190915738935,0.6984481811523438,1.3515392541885376,1.4061215364125843,0.0903034911848918
both_bin_new_medium_old_input,37.340576132922365,30.055834095237,7.035950370954342,-2.7390817606916484,11.99482474343601,6.437704086190138,-4.0098686138963675,13.362662249391807,6.478986678451155,0.06942090392112732,0.046830710023641586,6.827652760899469,3.094000000000003,0.08373672515153885,2.293000000000002,0.38967479776472796,0.7722229957580566,1.2536643743515015,2.1979888630651203,0.03158383109090205,0.8836776614189148,0.09279133379459381,6.488177585574224,10.000000000000007,0.8885350227355957,1.6730000000000012,-0.5263261776110912,1.362481713294983,0.687735915184021,90.71504455897957,0.009741246310026257,0.5263914465904236,0.19471006095409393,7.086709656355501,10.000000000000007,0.5612403750419617,3.054000000000003,-0.13190955940223625,1.0817068815231323,0.9224570989608765,7.310503297402704,0.07200481381179717,0.3572861850261688,0.18608814477920532,7.020059711935869,10.000000000000007,0.4028320908546448,2.9290000000000025,0.1712264085344395,0.89805006980896,1.1053582429885864,3.68724033719117,0.09689798943814085,0.11632230132818222,0.09279133379459381,6.488177585574224,1.7000000000000013,0.14879180490970612,1.6730000000000012,0.5263266425489233,0.6877355575561523,1.362481951713562,1.5718734351427344,0.07400233369062555
both_bin_new_dark_old_input,32.06308208703467,27.17808321525106,6.5850377218579705,2.9086219749979536,9.138719349674144,6.287386201789086,-11.198882078618537,12.897046006524434,6.316680358030719,0.04851868748664856,0.044272053986787796,6.173041011686093,1.215000000000001,0.06567119807004929,2.245000000000002,0.5953344399130152,0.6681493520736694,1.4052002429962158,1.2018844194981284,0.04036884711605018,0.9204182624816895,0.08259754627943039,5.9203452866541815,10.000000000000007,0.9241143465042114,1.5350000000000013,-0.6944117183438052,1.5046520233154297,0.6030231714248657,124.2625259648812,0.0074070455394969975,0.5269938707351685,0.1979825794696808,6.548390761669122,10.000000000000007,0.5629318356513977,2.698000000000002,-0.11020616960608126,1.068800687789917,0.9345544576644897,7.090243941464905,0.07432661396215864,0.3934243321418762,0.19978763163089752,6.546435981041146,10.000000000000007,0.44121411442756653,2.6540000000000026,0.1515610474968473,0.9093604683876038,1.0942230224609375,3.880514041578863,0.10138459311980624,0.07958173006772995,0.08259754627943039,5.9203452866541815,0.9300000000000006,0.1146770715713501,1.5350000000000013,0.6944118101557826,0.6030230522155762,1.5046520233154297,0.9289589510494842,0.08566765235920744
exposure_drjohnson_old_input,40.53166427461778,23.68606718566347,7.411110670015249,10.125340592593474,12.760201228025808,6.69076480224845,14.295105451938113,14.006390015528456,6.7211750735612235,0.04121751710772514,0.04414783790707588,6.5637776542423865,0.8760000000000006,0.06039776653051376,1.9730000000000014,0.648872356605886,0.6374408602714539,1.451949954032898,0.8716665156891992,0.047285880622111795,0.9328141808509827,0.0820828303694725,6.055304497707761,10.000000000000007,0.9364185929298401,1.307000000000001,-0.7362304175137865,1.5522621870040894,0.5697853565216064,129.14906509337834,0.0072227720567063294,0.5465000867843628,0.20066659152507782,7.366596655688931,10.000000000000007,0.5821760296821594,2.8660000000000023,-0.10787703951929947,1.0665829181671143,0.9357705116271973,7.417130257051724,0.07368079464388447,0.3863140940666199,0.20015937089920044,7.359146448979213,10.000000000000007,0.43508827686309814,2.9480000000000026,0.1467891662568606,0.9130330681800842,1.0906739234924316,3.72507373545092,0.10370642801323396,0.06718583405017853,0.0820828303694725,6.055303998829947,0.6970000000000005,0.1060728132724762,1.307000000000001,0.7362303281829216,0.569785475730896,1.5522621870040894,0.6699715908535495,0.10028161880848123
both_pingpong_old_input,48.62417378901275,28.22853959146331,6.7679207687850615,1.468659628720896,10.616454814428685,6.2354626794544625,-19.02706835155358,16.29804844497562,6.388527276276951,0.05447157844901085,0.04652228206396103,6.462650852307257,1.420000000000001,0.07162688672542572,2.104000000000002,0.5423648688474898,0.6884324550628662,1.364396333694458,1.3716129127724344,0.03971351869118068,0.9100764989852905,0.08995558321475983,6.165604842210014,10.000000000000007,0.9145094156265259,1.442000000000001,-0.6542331252460919,1.4696617126464844,0.6116131544113159,102.40312541102412,0.008887195390320313,0.5388358235359192,0.19494035840034485,6.779084530098753,10.000000000000007,0.5729983448982239,2.650000000000002,-0.09717666910965257,1.0594559907913208,0.9409130215644836,7.644042971907993,0.07049095185975526,0.3712407350540161,0.19119791686534882,6.751784632382957,10.000000000000007,0.4175623953342438,3.030000000000003,0.15532797054059164,0.9083386659622192,1.0959597826004028,3.7718864143418074,0.09842309541799327,0.08992341160774231,0.08995558321475983,6.165604842210014,1.0000000000000007,0.12717802822589874,1.442000000000001,0.6542343523025115,0.6116122603416443,1.4696624279022217,0.9997764950721013,0.0899435143975849
both_images_dark_old_input,31.044509099449982,26.692115462172257,5.794504802576887,5.572255019238567,8.589247021134119,5.701958572647884,-12.565151809390644,12.99570384670954,5.761820903308868,0.054849427193403244,0.052310459315776825,5.476415670433866,1.1050000000000009,0.07575524598360062,3.457000000000003,0.485942445948477,0.7282239198684692,1.3104369640350342,1.101839853430434,0.049779850746586786,0.9088262915611267,0.09789122641086578,5.3716434080174125,10.000000000000007,0.9140716195106506,2.0490000000000017,-0.5803757801427805,1.3891760110855103,0.663753092288971,86.38247168187172,0.010520958075291091,0.5591914057731628,0.19409017264842987,5.63256597044441,10.000000000000007,0.5918475985527039,4.599000000000004,-0.17477571601619074,1.1061774492263794,0.8995431661605835,8.318886630864256,0.06721950083720504,0.34963488578796387,0.18894542753696442,5.586623365297135,10.000000000000007,0.3973245918750763,3.7150000000000034,0.20504290889658147,0.8784403800964355,1.123156189918518,3.431690300090068,0.10188416648009496,0.0911736860871315,0.09789122641086578,5.3716434080174125,0.8740000000000006,0.13369505107402802,2.0490000000000017,0.5803760185767431,0.6637529134750366,1.3891761302947998,0.8693664034286854,0.10487371654688928
edge_drjohnson_input_post,33.28064081178234,24.17494683227182,7.20996415715609,2.6507061709307123,7.1464523455837625,6.184737723045334,10.729201237575793,10.422086190068386,6.4024824689406925,0.07321198343835854,0.0575758635043704,7.100948911875338,1.7700000000000014,0.09313946863820584,3.8980000000000032,0.35173438477436125,0.8009187754431565,1.219711612405533,1.6169077928807083,0.045279009576620885,0.8726074357332178,0.11648577515991786,6.686511861367237,10.000000000000007,0.880348008218395,2.2940000000000023,-0.5041351609383605,1.3331113875433258,0.7102808815967768,56.11692425083988,0.015549808678620831,0.5060865047053306,0.191921344373291,7.350974674720948,10.000000000000007,0.5412552055800489,2.8760000000000026,-0.07256632968206596,1.044559322921291,0.9565870575357442,6.953521273670156,0.07278132686839567,0.36652093102788713,0.19056049050457674,7.3206121993640565,10.000000000000007,0.41309894760367755,2.9330000000000025,0.16732414364362042,0.9010191230668912,1.1035832825677947,3.6994202279401005,0.09907523569766827,0.1273925642667823,0.11648577515991786,6.686511861367237,1.2080000000000009,0.17262023087593104,2.2940000000000023,0.5041351609383599,0.7102808815967773,1.3331113875433254,1.1960358565032863,0.1065123286848819
